movie_id,movie_cname,movie_year,movie_vote,movie_score,info_link,category,country,comment,evaluation,actors,director,movieWatched,movieWanttw,movieSummary
3765826,蒙古草原，天气晴,2006-06-03,43088,9.7,https:\/\/movie.douban.com\/subject\/3765826\/,纪录片,日本,16529,43087,普洁 ,山田和也 ,48783,68708,1999年秋天，日本探险家关野吉晴正骑着脚踏车横越蒙古，偶遇了年仅6岁、桀敖不驯的蒙古女孩普洁。他想用相机拍摄她的模样，但她拒绝了：“如果你只是来这儿拍照的，那走开吧！” 然而，这却开启了他们之间的友谊。普洁很小就学会牧羊、骑马，蒙古社会与经济形态的转型为生活带来更大的考验。普洁在妈妈的坚持下到学校上学，这让她的梦想多了一双翅膀，飞跃蒙古草原……
26236632,三十二,2014-03-30,73039,9.5,https:\/\/movie.douban.com\/subject\/26236632\/,纪录片,中国大陆,22193,73039,韦绍兰 罗善学 ,郭柯 ,173824,106419,《三十二》试图走进一个“慰安妇”的内心世界，是一部纪录片。“慰安妇”这三个字，曾经在多少中国人心里被披上“中国耻辱”的外衣。曾几何时，又是多么敏感的一个词。多少人想揭，却不敢活生生揭开；多少人想拍，又怕打扰到她们的生活。这是一段疼痛的历史，每个中国人心知肚明。
27615467,大法官金斯伯格,2018-01-21,71716,9.4,https:\/\/movie.douban.com\/subject\/27615467\/,"传记,纪录片",美国,28739,71716,鲁斯·巴德·金斯伯格 比尔·克林顿 奥林·G·哈奇 拉什·林博 安东宁·斯卡利亚 格洛丽亚·斯泰纳姆 妮娜·托滕贝格 乔治·W· 布什 巴拉克·奥巴马 唐纳德·特朗普 西奥多·奥尔森 ,朱莉·科昂 贝齐·韦斯特 Julie Cohen ,94004,107038,本片已获得2018年美国国家评论协会奖，并成为2019年奥斯卡最佳纪录片的有力竞争者。84岁高龄的美国最高法大法官鲁斯·巴德·金斯堡是一位受到各国人士尊敬的传奇。常被简称为RBG的金斯堡大法官已经是当代文化符号。本片记述了金斯堡的人生历程。金斯堡的父亲是第一代美国移民，母亲是第二代移民。他们教给女儿独立自强的观念。金斯堡从小勤奋好学。考取哈佛法学院后，她结识了丈夫马丁。金斯堡之后成为著名的女权律师，在争取美国女性平等的工作、教育和发展权利方面有杰出贡献。她的丈夫一直非常支持她的事业。夫妻俩并肩拼事业、为公益，并抚养大孩子。金斯堡在1993年被克林顿任命为美国联邦法院大法官。在特朗普时代，立场中立的金斯堡被看作是秉公平权的一盏明灯。经历了丈夫患癌症以及自身两次患癌症等困难，金斯堡仍然坚守岗位，永不退缩。在当代美国金斯堡不仅是律政传奇，更成为了大众文化的...
3442220,海豚湾,2009-07-31,351299,9.3,https:\/\/movie.douban.com\/subject\/3442220\/,纪录片,美国,82879,351299,路易·西霍尤斯 Hayato Sakurai Mandy-Rae Cruikshank Kirk Krack 伊莎贝尔·卢卡斯 海顿·潘妮蒂尔 John Chisholm ,路易·西霍尤斯 ,547772,292728,日本和歌山县太地，是一个景色优美的小渔村，然而这里却常年上演着惨无人道的一幕。每年，数以万计的海豚经过这片海域，他们的旅程却在太地戛然而止。渔民们将海豚驱赶到靠近岸边的一个地方，来自世界各地的海豚训练师挑选合适的对象，剩下的大批海豚则被渔民毫无理由地赶尽杀绝。这些屠杀，这些罪行，因为种种利益而被政府和相关组织所隐瞒。
4167113,久石让在武道馆：与宫崎骏动画一同走过的25年,2008-08-05,14083,9.7,https:\/\/movie.douban.com\/subject\/4167113\/,"纪录片,音乐",日本,4167,14083,久石让 大桥望美 高畑勋 宫崎骏 ,x,18469,18865,《久石譲in武道馆 ～宫崎アニメと共に歩んだ25年间～》于08年8月5日在日本武道馆举行。曲目全部取材于25年来为宫崎骏动画写的配乐，并由久石让亲自上台指挥和弹奏，配以200人交响乐团和800人的合唱团，份量十足。
25978207,亲爱的，不要跨过那条江,2014-11-27,56901,9.3,https:\/\/movie.douban.com\/subject\/25978207\/,"爱情,纪录片,家庭",韩国,18880,56901,x,陈模瑛 ,78002,99592,"《亲爱的,不要跨过那条江》讲述了89岁老奶奶姜溪烈（音）和比她大9岁的老爷爷赵炳万（音）夫妇的故事。影片以江原道橫城山村的自然景色为背景，讲述像恋人一样度过76年的“肉麻情侣”老夫妇甜蜜生活的场景和突然的离别。"
26602234,冲天,2015-12-11,15086,9.4,https:\/\/movie.douban.com\/subject\/26602234\/,纪录片,中国台湾,6147,15086,金士杰 张艾嘉 蔡灿得 贾静雯 ,张钊维 ,19042,30061,曾经有那么一群年轻人，每一次起飞都可能永别，每一次落地都必须感谢上苍。他们战斗在云霄，胜败一瞬间。他们必须无所畏惧，但也无所遁逃。他们是螺旋桨时代的最后一批战斗机飞行员，他们所面对的敌人，以及生死，都在目视可及的范围内，一如十九世纪的贵族决斗。
35185752,我的章鱼老师,2020-09-07,41386,9.3,https:\/\/movie.douban.com\/subject\/35185752\/,纪录片,南非,16985,41386,克雷格·福斯特 ,皮帕·埃尔利希 詹姆斯·里德 ,48220,54507,在花了数年时间拍摄地球上一些最危险的动物后，克雷格·福斯特疲惫不堪、情绪低落，并且家庭关系也陷入混乱之中。他决定暂停自己的事业，并回到家乡南非开普敦，重返海岸附近的海藻林，这里的神奇水下世界是他的原点。近十年来，克雷格每天都要在冰冷的海水中潜水，在地球上捕食者最密集的地方之一脱掉 潜水服和潜水装备。他遇到并追踪的普通章鱼最初是他的研究对象，然后成为了他的老师，向他展示了人类从未见过的东西。《我的章鱼老师》拍摄用时超过 8 年，拍摄了 3000 个小时，记录了独特的友谊和互动以及前所未见的动物智慧。
10741871,地球之盐,2014-10-15,38748,9.3,https:\/\/movie.douban.com\/subject\/10741871\/,"传记,纪录片","法国,意大利,巴西",13897,38748,塞巴斯蒂昂·萨尔加多 维姆·文德斯 朱利安·诺里贝罗·萨尔加多 ,维姆·文德斯 朱利安·诺里贝罗·萨尔加多 ,54968,100117,他的镜头是打开的心眼，在最细微处直视灵魂，看到巴西巨坑五万掏金者的集体面相，看到科威特油井冲天大火的真正英雄，看到非洲的死亡延续着生存。每次的拍摄方案都是经年的万里长征，是人神共舞，每次成果都引起巨大回响。合导的儿子伴着老爸远征，只见他用海象的视角，拍出但丁的地狱。再来到地球重病的现在，他重建了一座森林。云温达斯最心仪的传奇摄影师萨尔加多，就是大地之盐。获康城影展某种观点评审团特别奖，入围角逐奥斯卡最佳纪录片。
4073872,算命,2009,40177,9.2,https:\/\/movie.douban.com\/subject\/4073872\/,纪录片,中国大陆,13980,40177,历百程 石珍珠 唐小雁 ,徐童 ,49646,75955,历百程孤独半生，40多岁的时候碰到石珍珠——她因为残障，在老家倍受虐待，两人从此开始一起生活；
24867845,乡村里的中国,2013,18575,9.3,https:\/\/movie.douban.com\/subject\/24867845\/,纪录片,中国大陆,6819,18575,x,焦波 ,25470,34246,该片由著名摄影师和纪录片导演焦波担任总导演，此前他的《俺爹俺娘》和《亲吻春天——俺和俺的地震孤儿》系列曾在中国社会引起巨大反响，尤其是《俺爹俺娘》系列曾感动了无数儿女。
7015798,寻找小糖人,2012-01-19,58960,9.2,https:\/\/movie.douban.com\/subject\/7015798\/,"纪录片,音乐,传记","英国,瑞典,芬兰",22222,58960,罗德里格斯 马利克·本德杰鲁 Steve Rowland ,马利克·本德杰鲁 ,76201,83863,罗德里格斯在上世纪70年代发行过两张专辑《Cold Fact》与《Coming From Reality》，在南非有超过50万的销量且知名度可与滚石乐队相提并论。但与其他知名的美国歌手不同，南非的歌迷得不到任何一点关于罗德里格斯的信息，除了专辑歌曲之外唯一能了解的只有专 辑封面上一张并不清晰的相片。两张专辑后，他好像也就此销声匿迹。
30322776,人生七年9,2019-06-04,13044,9.6,https:\/\/movie.douban.com\/subject\/30322776\/,纪录片,英国,4389,13044,x,迈克尔·艾普特 ,23830,70417,迈克尔·艾普特从1964年开始拍摄纪录片系列的第一部，采访来自英国不同阶层的十四个七岁的小孩子，他们有的来自孤儿院，有的是上层社会的小孩。此后每隔七年，艾普特都会重新采访当年的这些孩子，倾听他们的梦想，畅谈他们的生活。四十九岁知天命，看尽岁月流逝，看穿沧海桑田。本片综合 了被访者七岁、十四岁、二十一岁、二十八岁、三十五岁、四十二岁、四十九岁及五十六岁多年的访问精华。 《人生七年》荣获2006年英国电影学院奖和金卫星奖提名。
3018123,家园,2009-06-05,49559,9.2,https:\/\/movie.douban.com\/subject\/3018123\/,纪录片,法国,12541,49558,扬·阿尔蒂斯-贝特朗 格伦·克洛斯 雅克·冈布兰 周迅 ,扬·阿尔蒂斯-贝特朗 ,72643,91205,经过四十亿年的漫长演变，地球变成一个物种繁多、资源丰富、奇特美丽的蓝色星球。然而自人类出现以来，我们只用了二十万年的时间，便将地球的宝贵资源消耗殆尽。珍稀物种灭绝，原始资源奇缺，污染日益严重，人类以及地球的明天将何去何从？
3443389,海洋,2011-08-12,154409,9.1,https:\/\/movie.douban.com\/subject\/3443389\/,纪录片,"法国,瑞士,西班牙,美国,阿联酋,摩纳哥",45782,154409,皮尔斯·布鲁斯南 小佩德罗·阿门达里斯 雅克·贝汉 宫泽理惠 马蒂亚斯·勃兰特 阿尔多 兰斯洛特·佩林 Manolo Garcia 姜文 ,雅克·贝汉 雅克·克鲁奥德 ,227354,204841,《海洋》耗时五年，耗资5000万欧元，动用12个摄制组、70艘船，在全球50个拍摄地，有超过100个物种被拍摄，超过500小时的海底世界及海洋相关素材，是史上投资最大的纪录片。
6129689,冰血长津湖,2011-06-01,15538,9.3,https:\/\/movie.douban.com\/subject\/6129689\/,纪录片,中国大陆,5004,15538,x,颜品 付勇 刘治寰 ,21381,16554,八一电影制片厂出品的纪录片，长津湖之战为抗美援朝第二次战役的东部战线，是朝鲜战争中最惨烈的一次战役。当时，志愿军九兵团以16万优势兵力在朝鲜东北部的长津湖地区成功分割包围了美军陆战1师和步兵第7师一部共约3万人。美军陆战第1师遭受重创，伤亡减员达13961人。重创美陆战第1师的志愿军第9兵团也付出了极大的代价，部队战斗减员达14000多人，因冻伤造成的非战斗减员更是有30732人之多。由于严寒、补给不足、火力差距和美军空中优势等原因，志愿军虽然未能达成全歼陆战1师战役目的，但这一仗扭转了中朝联军被动防御的局面，彻底让“联合国军”妄图三个月拿下朝鲜的幻想破灭了。长津湖战役创造了抗美援朝战争中全歼美军一个整团的纪录，迫使美军王牌部队经历了有史以来“路程最长的退却”。
30330264,最大的小小农场,2018-09-01,19576,9.4,https:\/\/movie.douban.com\/subject\/30330264\/,纪录片,美国,7860,19576,约翰·切斯特 茉莉·切斯特 博登·切斯特 ,约翰·切斯特 ,25346,41902,只为了坚持对爱狗的承诺，约翰与茉莉这对疯狂夫妻索性来去乡下开农场！本片历时十年追踪，跟着这两位疯狂的梦想家和他们的爱狗，远赴乡间打造出与自然和谐共存，物种多样的开心农场。他们种植了上万棵果树，两百种作物，并畜养各种动物好朋友，包括一只令人难忘的猪妈妈艾玛，和她的公鸡男友油头。当农场的生态系统被重新唤醒时，他们心目中的完美世界，开始出现一连串令人难以预料的疯狂转变！
2123440,人生七年2,1970-12-15,18467,9.4,https:\/\/movie.douban.com\/subject\/2123440\/,"传记,纪录片",英国,4044,18467,Tony Walker ,迈克尔·艾普特 ,32626,18955,本部纪录片是导演迈克尔·艾普特从1964年开始拍摄的纪录片系列的第二部。迈克尔·艾普特在1964年为英国BBC电视台拍摄了记录片《7 Up》，采访来自英国不同阶层的十四个七岁的小孩子，他们有的来自孤儿院有的是上层社会的小孩。此后每隔七年，艾普特都会重新采访当年的这些孩子，倾听他们的梦想，畅谈他们的生活。时隔七年，当年这些天真无邪的孩子们，刚刚长大。他们初见世界还是懵懂的，面对镜头仍然稚嫩青涩。这花季年华，才是漫漫人生的第一步。
26764928,脸庞，村庄,2017-05-19,82251,9.1,https:\/\/movie.douban.com\/subject\/26764928\/,纪录片,法国,32691,82251,阿涅斯·瓦尔达 让·热内 让-吕克·戈达尔 ,阿涅斯·瓦尔达 让·热内 ,117599,146401,第42届多伦多国际电影节(2017)纪录片单元观众选择奖，法国新浪潮祖母阿涅斯·瓦尔达与街头艺术家JR导演，纪录片伴随两人驾驶着JR的小货车穿越法国的村庄。一路上他们拍摄下所遇到的人物，然后在房子和工厂的墙上涂抹告示牌尺寸大小的肖像画。已申报奥斯卡最佳纪录片。
1292281,迁徙的鸟,2001-12-12,72122,9.1,https:\/\/movie.douban.com\/subject\/1292281\/,纪录片,"法国,德国,意大利,西班牙,瑞士",15758,72122,雅克·贝汉 菲利普·拉布罗 ,雅克·贝汉 雅克·克鲁奥德 米歇尔·德巴 ,125271,120801,当鸟儿用羽翼去实现梦想，翱翔在我们永远无法凭借自身企及的天空，人类又该赋予他们怎样的赞叹呢？
30263943,日本之耻,2018-06-28,34044,9.2,https:\/\/movie.douban.com\/subject\/30263943\/,纪录片,英国,12583,34044,伊藤诗织 安倍晋三 ,埃里卡·詹金 ,46623,79020,这部电影讲述了一位29岁的日本记者伊藤诗织的动人故事，她声称自己是在2015年的一次工作晚餐会上被时任东京广播公司华盛顿分社的社长、日本首相安倍晋三的传记作者山口敬之强奸。但山口先生强烈否认了这一说法。
3595323,旅行到宇宙边缘,2008-12-07,22855,9.3,https:\/\/movie.douban.com\/subject\/3595323\/,纪录片,"英国,美国",7680,22855,亚历克·鲍德温 西恩·帕特维 ,x,28604,44893,这是一部最新、目前为止电视上最好看的宇宙科普纪录片！影片从离我们最近的月球开始，一路引导我们探索太阳系到银河系以至人类所认知的宇宙的“边缘”。细致呈现太阳系八大行星的神奇地貌，奇幻的气象变化，3D制作效果极致真实，带领你逐步走出太阳系，饱览整个宇宙的神奇景象，科幻和天文爱好者绝对不能错过的好片！！
30163799,那天，大海,2018-04-12,21197,9.3,https:\/\/movie.douban.com\/subject\/30163799\/,纪录片,韩国,7527,21197,郑雨盛 ,金智永 ,30502,46839,2014年4月16日，追踪世越号航线，对至今尚未查明的沉没原因进行了科学的分析与记录。对于事故发生时间的陈述，各自不同的记录以及消失的航迹，以乘客的采访和目击者的证词及专家咨询等为基础，重新组织了那天大海上发生的事情。
10748226,人生七年8,2012-05-14,16235,9.4,https:\/\/movie.douban.com\/subject\/10748226\/,纪录片,英国,4575,16235,迈克尔·艾普特 ,迈克尔·艾普特 保罗·阿尔蒙德 ,29123,36820,本部纪录片是导演迈克尔·艾普特从1964年开始拍摄的纪录片系列的第八部。迈克尔·艾普特在1964年为英国BBC电视台拍摄了记录片《7 Up》，采访来自英国不同阶层的十四个七岁的小孩子，他们有的来自孤儿院，有的是上层社会的小孩。此后每隔七年，艾普特都会重新采访当年的这些孩子，倾听他们的梦想，畅谈他们的生活。人生行至大半，岁月蹉跎。是悔恨感慨，还是遥想当年风华正茂。年华终有老去的一天，可生活仍将继续。
35417202,地球改变之年,2021-04-16,28873,9.2,https:\/\/movie.douban.com\/subject\/35417202\/,纪录片,英国,11315,28873,大卫·爱登堡 ,汤姆·比尔德 ,34497,49827,为庆祝 2021 年世界地球日 ，Apple TV+ 将首播原创纪录片特辑《这一年，地球变得不一样》，由获得艾美奖及 BAFTA 奖项的 David Attenborough 担任旁白。
2283680,人生七年3,1977-05-09,15537,9.4,https:\/\/movie.douban.com\/subject\/2283680\/,"传记,纪录片",英国,3564,15537,x,迈克尔·艾普特 ,28706,16058,本部纪录片是导演迈克尔·艾普特从1964年开始拍摄的纪录片系列的第三部。迈克尔·艾普特在1964年为英国BBC电视台拍摄了记录片《7 Up》，采访来自英国不同阶层的十四个七岁的小孩子，他们有的来自孤儿院有的是上层社会的小孩。此后每隔七年，艾普特都会重新采访当年的这些孩子，倾听他们的梦想，畅谈他们的生活。正值青春年华的孩子们，已经长到21岁。当年导演的初衷是批判英国社会阶层的不可改变性，穷人的孩子还是穷人，富人的孩子还是富人。在时隔数十年之后，这一点初得印证。可生命的无偿又岂会就此止步。
26334244,穹顶之下,2015-02-28,82723,9,https:\/\/movie.douban.com\/subject\/26334244\/,纪录片,中国大陆,0,0,x,x,0,0,null
1300551,天地玄黄,1992-09-15,45685,9.1,https:\/\/movie.douban.com\/subject\/1300551\/,纪录片,美国,14438,45685,x,罗恩·弗里克 ,57464,98638,我们是谁？从哪里来？又将归往何处？这些问题和我们的生存息息相关，但却很少有人能够给出准确的答案。历时14个月，穿越24个国家，导演罗恩·弗里克（Ron Fricke）用镜头向我们展示了大自然能够拥有的最壮阔最绚丽的景致——从远古到现在，从猿猴到人类，从荒无人烟的沙漠到震撼人心的宗教活动现场，从广袤天地带来的感动到婴孩单纯的笑脸给予的幸福，我们会发现，很多时候，我们并不能意识到，这美好的一切正时时刻刻的发生在我们身边。
35694766,火山挚恋,2022-01-20,45432,9.1,https:\/\/movie.douban.com\/subject\/35694766\/,纪录片,"加拿大,美国",19973,45432,米兰达·裘丽 卡提亚·克拉夫特 莫里斯·克拉夫特 ,萨拉·多萨 ,51643,74985,Katia和Maurice Krafft除了彼此相爱之外，还深深迷恋着火山。二十年来，这对热爱冒险的法国夫妇纵情于与自然之间惊险、刺激的“三角恋”。两人追随全球的火山喷发和余波，用惊艳的摄影和震撼人心的影像记录他们的发现，并通过媒体和巡回演讲与好奇的观众们分享自身经历。最终，Katia和Maurice于1991年日本云仙 (Unzen) 的一次火山爆发中丧命，但他们给世人留下了关于自然的丰富知识和遗产。
34679722,女人,2019-09-01,14898,9.4,https:\/\/movie.douban.com\/subject\/34679722\/,纪录片,法国,5603,14898,x,扬·阿尔蒂斯-贝特朗 阿娜塔莎·米科娃 ,18158,60527,《人类启示录》导演最新力作，用同样方式走访50个国家，纪录2000名女性对自己的评价，构成了一幅巨大且撼动心灵的女性“自画像”。随着近年性别平权运动越来越多元化，女性也越来越理解且欣赏自身的能力。当女性和多元性别的声音越来越受到重视，单单争取权利引起共鸣或关注问题显然已不再足够。导演更希望借由纪录片寻找及提出解决方案，并试图调和各个性别中的流动性和更实质性的问题，诸如怀孕、生育、教育、婚姻、经济独立、月经及性行为等主题。
1958031,平衡,2000,6779,9.5,https:\/\/movie.douban.com\/subject\/1958031\/,"纪录片,西部",中国大陆,2324,6779,奇卡·扎巴多杰 ,彭辉 ,9003,26002,《平衡》是近几年来国内比较优秀的纪录片，一部现实主义作品，作者彭辉用了3年时间来记录，又浓缩在70分钟内播出，使大家感受到了时间空间和事件的震撼力，这是时空张力和对客观再现的综合表现。此片获得中国电视纪录片的最高奖项：金鹰奖最佳长篇纪录片奖。
